event,ParticleID,PDG,kaon_category,particle_parent_track_id,particle_process_key,particle_final_kinetic_energy,particle_decay_flag,s_bin_cm,energy_MeV,path_length_cm,weighted_s_mid_cm,track_length_cm,n_steps,s_mid_cm,residual_range_cm,dEdx_MeV_per_cm
9,2,321,primary kaon,0,20,0.0,1,14.0,22.918447494210174,0.9203539118586757,13.334255180035157,14.948359173904949,25,14.488182217975611,0.46017695592933805,24.901776587145534
10,2,321,primary kaon,0,20,0.0,1,0.0,10.537430640785919,1.0102889562160626,0.5103418875260707,2.3001359420174277,5,0.5051444781080313,1.7949914639093962,10.43011563766155
10,2,321,primary kaon,0,20,0.0,1,1.0,15.263839905026236,0.9694787695604362,1.4493982364870543,2.3001359420174277,11,1.4950283409962806,0.8051076010211471,15.744377684461202
10,2,321,primary kaon,0,20,0.0,1,2.0,12.610371730803976,0.32036821624092876,0.6855725518670743,2.3001359420174277,17,2.139951833896963,0.16018410812046469,39.36211862327975
11,2,321,primary kaon,0,20,0.0,1,0.0,5.039672216994455,0.9780660243474478,0.4783065739914112,9.653263616024372,1,0.4890330121737239,9.164230603850648,5.152691220776076
11,2,321,primary kaon,0,20,0.0,1,1.0,5.031123123331099,0.881002321235684,1.2497609827831904,9.653263616024372,1,1.4185671849652899,8.234696431059081,5.7106808938647315
11,2,321,primary kaon,0,20,0.0,1,2.0,8.169306949525385,1.4356981716104757,3.699675644635446,9.653263616024372,2,2.57691743138837,7.076346184636002,5.69012840655886
11,2,321,primary kaon,0,20,0.0,1,3.0,4.316131839040423,0.6475478164777481,2.343177951325265,9.653263616024372,1,3.6185404254324816,6.03472319059189,6.665348456454474
11,2,321,primary kaon,0,20,0.0,1,4.0,7.610279628509044,1.0935497710480657,4.909042487865456,9.653263616024372,2,4.489089219195387,5.164174396828985,6.959243950291626
11,2,321,primary kaon,0,20,0.0,1,5.0,5.928913626278559,0.8845894704246766,4.845921627117496,9.653263616024372,2,5.47815883993176,4.175104776092612,6.702446529724333
11,2,321,primary kaon,0,20,0.0,1,6.0,8.108534504425087,1.0470095548797507,6.746885966402598,9.653263616024372,3,6.443958352583974,3.209305263440398,7.744470398225119
11,2,321,primary kaon,0,20,0.0,1,7.0,9.166908795956383,0.9732618211462881,7.2547851409471225,9.653263616024372,4,7.454094040596993,2.199169575427379,9.418748991057496
11,2,321,primary kaon,0,20,0.0,1,8.0,13.375770956050303,1.035005337020073,8.754310728099565,9.653263616024372,8,8.458227619680171,1.1950359963442008,12.923383559123515
11,2,321,primary kaon,0,20,0.0,1,9.0,19.03226639518117,0.6775333278341626,6.310882117062418,9.653263616024372,25,9.314496952107291,0.338766663917081,28.090524278740173
12,2,321,primary kaon,0,20,0.0,1,0.0,7.227490362773586,1.1638608832510169,0.6772860777809186,7.219806318355532,2,0.5819304416255086,6.637875876730024,6.20992634668244
12,2,321,primary kaon,0,20,0.0,1,1.0,3.951077309972691,0.620021345467565,0.9138318251880689,7.219806318355532,1,1.4738715559847995,5.745934762370733,6.37248594561392
12,2,321,primary kaon,0,20,0.0,1,2.0,7.051758874160212,1.0555173575777057,2.4399771023607766,7.219806318355532,2,2.3116409075074342,4.908165410848098,6.680855434100307
12,2,321,primary kaon,0,20,0.0,1,3.0,9.222817866880623,1.2258772213135107,4.232142755915292,7.219806318355532,3,3.452338196953043,3.7674681214024894,7.523443381220918
12,2,321,primary kaon,0,20,0.0,1,4.0,8.284490544189465,0.8828578670588003,3.978780618083803,7.219806318355532,3,4.506705741139199,2.7131005772163332,9.383719456211969
12,2,321,primary kaon,0,20,0.0,1,5.0,11.619577269390955,1.1014870263491185,6.05694298338339,7.219806318355532,6,5.498878187843158,1.720928130512374,10.548991491896253
12,2,321,primary kaon,0,20,0.0,1,6.0,15.48166461026516,0.9411478920859784,6.136468389219356,7.219806318355532,13,6.5201956470607065,0.6996106712948258,16.44976814000114
12,2,321,primary kaon,0,20,0.0,1,7.0,10.242534685682953,0.22903672525183694,1.6273718853516297,7.219806318355532,14,7.105287955729614,0.11451836262591808,44.72005384473076
13,2,321,primary kaon,0,20,0.0,1,0.0,14.79358782827526,1.0294283118707908,0.529861324640573,1.4858051374229397,10,0.5147141559353954,0.9710909814875444,14.370682890380895
13,2,321,primary kaon,0,20,0.0,1,1.0,14.92761373125311,0.45637682555214903,0.5739471285556275,1.4858051374229397,19,1.2576167246468652,0.2281884127760745,32.708965257367936
14,2,321,primary kaon,0,20,0.0,1,0.0,7.533485329133802,1.9632217902050892,1.9271198987680378,19.542537259340488,1,0.9816108951025446,18.560926364237943,3.837307311237011
14,2,321,primary kaon,0,20,0.0,1,2.0,4.134659020348394,1.1291439487650334,2.8542430330100785,19.542537259340488,2,2.5277937645876056,17.01474349475288,3.6617643170036476
14,2,321,primary kaon,0,20,0.0,1,3.0,6.833541982794884,1.6542869003386091,6.483992707350158,19.542537259340488,1,3.919509189139427,15.62302807020106,4.130808254237009
14,2,321,primary kaon,0,20,0.0,1,5.0,6.760624603276881,1.4915197338751292,8.192041639648908,19.542537259340488,1,5.492412506246297,14.050124753094192,4.532708786703109
14,2,321,primary kaon,0,20,0.0,1,6.0,5.60392519996679,1.3370632298062373,9.234699941627197,19.542537259340488,1,6.90670398808698,12.635833271253508,4.1912192894414515
14,2,321,primary kaon,0,20,0.0,1,8.0,5.549810422163637,1.2141715451977755,9.934741787903667,19.542537259340488,1,8.182321375588986,11.360215883751502,4.5708618721250245
14,2,321,primary kaon,0,20,0.0,1,9.0,5.003932499117366,1.0972240088845122,10.245898809689187,19.542537259340488,1,9.33801915263013,10.204518106710358,4.5605386489898185
14,2,321,primary kaon,0,20,0.0,1,10.0,4.834251953254271,0.9959794049726018,10.34286850456933,19.542537259340488,1,10.384620859558686,9.157916399781802,4.853766984656932
14,2,321,primary kaon,0,20,0.0,1,11.0,4.830843700295152,0.902060994173057,10.223635521400755,19.542537259340488,1,11.333641059131518,8.20889620020897,5.355340416557656
14,2,321,primary kaon,0,20,0.0,1,12.0,5.369820461064968,0.9765334862497849,11.984935223985865,19.542537259340488,2,12.272938299342938,7.26959895999755,5.498859523688097
14,2,321,primary kaon,0,20,0.0,1,13.0,8.551428795128174,1.348469857126488,18.117285818167776,19.542537259340488,2,13.435439971031073,6.107097288309415,6.341579494665739
14,2,321,primary kaon,0,20,0.0,1,14.0,7.579938657146571,1.0830749241326996,15.868360717057694,19.542537259340488,2,14.651212361660665,4.891324897679823,6.998535824487308
14,2,321,primary kaon,0,20,0.0,1,15.0,6.5736408532829715,0.8699901119333746,13.595983517150948,19.542537259340488,2,15.627744879693704,3.9147923796467836,7.555994905131051
14,2,321,primary kaon,0,20,0.0,1,16.0,8.531084013724008,0.997111428022754,16.51345715515124,19.542537259340488,3,16.56129564967177,2.981241609668718,8.555798052220629
14,2,321,primary kaon,0,20,0.0,1,17.0,8.919464217073878,0.909095700929708,15.922265029948603,19.542537259340488,4,17.514399214148,2.028138045192488,9.811358922885873
14,2,321,primary kaon,0,20,0.0,1,18.0,14.534401717250221,1.0383177244588169,19.196528075512422,19.542537259340488,9,18.488105926842263,1.0544313324982255,13.998029095405954
14,2,321,primary kaon,0,20,0.0,1,19.0,16.651179582453192,0.5352724702688179,10.317323885413755,19.542537259340488,20,19.274901024206077,0.26763623513441104,31.10785722660245
15,2,321,primary kaon,0,20,0.0,1,0.0,6.565620128641918,1.6144113452128839,1.3031619957760365,19.555528406514657,2,0.8072056726064418,18.748322733908214,4.066881806864497
15,2,321,primary kaon,0,20,0.0,1,2.0,4.0583944603002795,1.0804315622754832,2.327927152244141,19.555528406514657,1,2.1546271263506256,17.40090128016403,3.7562716621800147
