event,ParticleID,PDG,kaon_category,particle_parent_track_id,particle_process_key,particle_final_kinetic_energy,particle_decay_flag,range_bin_index,energy_MeV,path_length_cm,weighted_residual_range_cm,range_bin_low_cm,range_bin_high_cm,track_length_cm,n_steps,residual_range_cm,range_bin_width_cm,dEdx_MeV_per_cm
245,2,321,primary kaon,0,20,0.0,1,-4,8.269632475722513,0.9697677822273073,2.222106497459728,,,5.775665910652148,4,2.2913799965143418,,8.527435770993849
245,2,321,primary kaon,0,20,0.0,1,-3,8.422702712926387,1.022573716842651,3.3617629856964846,,,5.775665910652148,3,3.2875507460493214,,8.236768239000646
245,2,321,primary kaon,0,20,0.0,1,-2,6.085094057316817,0.8888047243073818,3.771411728705608,,,5.775665910652148,2,4.243239966624337,,6.846379064938864
245,2,321,primary kaon,0,20,0.0,1,-1,7.308798778541153,1.0880235818741202,5.6921630544589075,,,5.775665910652148,2,5.231654119715088,,6.717500337586204
245,2,321,primary kaon,0,20,0.0,1,0,6.234005363089625,0.0960279147895483,0.004610680209414357,0.0,0.1,5.775665910652148,8,0.04801395739477397,0.1,64.91867887324089
245,2,321,primary kaon,0,20,0.0,1,1,3.1386533831318886,0.09712415267124978,0.01404318037277596,0.1,0.2,5.775665910652148,4,0.14458999112517307,0.1,32.31588947556376
245,2,321,primary kaon,0,20,0.0,1,2,2.7044141889433417,0.10638333902074541,0.026206869285841424,0.2,0.30000000000000004,5.775665910652148,3,0.24634373697117104,0.10000000000000003,25.421407278972172
245,2,321,primary kaon,0,20,0.0,1,3,1.9355381708866133,0.09266534046908304,0.03204998308628293,0.30000000000000004,0.4,5.775665910652148,2,0.3458680767160848,0.09999999999999998,20.88740149325182
245,2,321,primary kaon,0,20,0.0,1,4,2.247757418170014,0.11420335126718167,0.05131184239158108,0.4,0.5,5.775665910652148,2,0.44930242258421743,0.09999999999999998,19.682061806674376
245,2,321,primary kaon,0,20,0.0,1,5,0.9673229258288673,0.06616108799038399,0.035692890882915114,0.5,0.6,5.775665910652148,1,0.539484642213,0.09999999999999998,14.620722772416624
245,2,321,primary kaon,0,20,0.0,1,6,2.67080304410109,0.15666432252969836,0.10197239197824168,0.6,0.7,5.775665910652148,2,0.6508973474730413,0.09999999999999998,17.047934085916687
245,2,321,primary kaon,0,20,0.0,1,7,1.2258318014433118,0.09124314071386033,0.07069984604213522,0.7,0.8049999999999999,5.775665910652148,1,0.7748510790948204,0.10499999999999998,13.434783062625344
245,2,321,primary kaon,0,20,0.0,1,8,1.3666614088320457,0.10095228886645874,0.08792427422817035,0.8049999999999999,0.92575,5.775665910652148,1,0.8709487938849803,0.12075000000000002,13.537696115438122
245,2,321,primary kaon,0,20,0.0,1,9,1.292257010665524,0.11055461991716373,0.10797894583047997,0.92575,1.0646125,5.775665910652148,1,0.9767022482767915,0.1388625,11.688855803889384
246,2,321,primary kaon,0,20,0.0,1,-5,8.590873156736853,0.746104548221383,1.0274354664680083,,,5.694104665114678,5,1.3770663493705835,,11.514302087041806
246,2,321,primary kaon,0,20,0.0,1,-4,8.663259358623446,0.9504505857977097,2.1150794289248642,,,5.694104665114678,4,2.22534391638013,,9.114897174114953
246,2,321,primary kaon,0,20,0.0,1,-3,8.454576012938993,1.0180270784556347,3.267442148523986,,,5.694104665114678,3,3.2095827485068025,,8.30486358551949
246,2,321,primary kaon,0,20,0.0,1,-2,6.466334971495504,0.8849147260968551,3.682177651656999,,,5.694104665114678,2,4.161053650783047,,7.307297280515315
246,2,321,primary kaon,0,20,0.0,1,-1,7.186422177339613,1.090593651283204,5.615257141406527,,,5.694104665114678,2,5.1488078394730765,,6.589459024343295
246,2,321,primary kaon,0,20,0.0,1,0,6.237304573470244,0.09568206835529341,0.004577529102373492,0.0,0.1,5.694104665114678,9,0.04784103417764641,0.1,65.18781084779066
246,2,321,primary kaon,0,20,0.0,1,1,2.930717025931576,0.09511251877659936,0.013623758137041152,0.1,0.2,5.694104665114678,4,0.14323832774359269,0.1,30.813157548852796
246,2,321,primary kaon,0,20,0.0,1,2,2.4334799946180263,0.10190012457516157,0.024633809891223074,0.2,0.30000000000000004,5.694104665114678,3,0.24174464941947316,0.10000000000000003,23.88103061466908
246,2,321,primary kaon,0,20,0.0,1,3,2.051732008421586,0.08831877334642799,0.029750540765662234,0.30000000000000004,0.4,5.694104665114678,2,0.33685409838026786,0.09999999999999998,23.230983976348075
246,2,321,primary kaon,0,20,0.0,1,4,2.134021324652879,0.11011150682640533,0.04801624092820972,0.4,0.5,5.694104665114678,2,0.4360692384666846,0.09999999999999998,19.38054782973081
246,2,321,primary kaon,0,20,0.0,1,5,2.3926199016183576,0.13645305360859913,0.07632522276506473,0.5,0.6,5.694104665114678,2,0.5593515186841872,0.09999999999999998,17.534381520558195
246,2,321,primary kaon,0,20,0.0,1,6,1.3008024704448062,0.08018364218120709,0.053536201676952055,0.6,0.7,5.694104665114678,1,0.6676698665790903,0.09999999999999998,16.222791021454494
246,2,321,primary kaon,0,20,0.0,1,7,1.3628725078235866,0.08930582270873078,0.06719500478390335,0.7,0.8049999999999999,5.694104665114678,1,0.7524145990240587,0.10499999999999998,15.26073515126297
246,2,321,primary kaon,0,20,0.0,1,8,1.236286507994585,0.0979828496236706,0.08289926541951008,0.8049999999999999,0.92575,5.694104665114678,1,0.8460589351902597,0.12075000000000002,12.617376538270472
246,2,321,primary kaon,0,20,0.0,1,9,1.4930412084254774,0.10896371525779719,0.10346455819004831,0.92575,1.0646125,5.694104665114678,1,0.9495322176309937,0.1388625,13.702187052755058
247,2,321,primary kaon,0,20,0.0,1,-9,5.073882466945734,0.4197390148049106,0.527984080052111,,,9.422675290935352,3,1.2578865948344384,,12.088184057190896
247,2,321,primary kaon,0,20,0.0,1,-8,9.794122293907686,1.0373466098381594,2.0606158111960746,,,9.422675290935352,5,1.9864294071559743,,9.441513763115017
247,2,321,primary kaon,0,20,0.0,1,-7,8.164367858554517,0.9402430862818836,2.797434036105006,,,9.422675290935352,3,2.9752242552159953,,8.68325221176564
247,2,321,primary kaon,0,20,0.0,1,-6,6.201058467275258,0.8178367771038405,3.1521590007282945,,,9.422675290935352,2,3.854264186908858,,7.5822690307896385
247,2,321,primary kaon,0,20,0.0,1,-5,6.209777729905735,0.995536713237126,4.739701442805497,,,9.422675290935352,2,4.760950932079339,,6.237618007791776
247,2,321,primary kaon,0,20,0.0,1,-4,7.655010718856838,1.2146946203845475,7.125479540489378,,,9.422675290935352,2,5.866066598890178,,6.30200429835889
247,2,321,primary kaon,0,20,0.0,1,-3,3.923375418550902,0.7063551915952607,4.821998350372149,,,9.422675290935352,1,6.826591504880081,,5.554394538660068
247,2,321,primary kaon,0,20,0.0,1,-2,6.9452104224356574,1.319893366732861,10.347588860430774,,,9.422675290935352,2,7.8397157840441425,,5.261948122087448
247,2,321,primary kaon,0,20,0.0,1,-1,4.662847993514409,0.9230128235247794,8.27127378924782,,,9.422675290935352,1,8.961168879172963,,5.051769460480555
247,2,321,primary kaon,0,20,0.0,1,0,6.479229357360178,0.10109911786155742,0.005110515816192515,0.0,0.1,9.422675290935352,9,0.05054955893077847,0.1,64.08789210438681
247,2,321,primary kaon,0,20,0.0,1,1,3.1183948544425273,0.09993384619592023,0.015096610502674914,0.1,0.2,9.422675290935352,4,0.15106604095951656,0.1,31.204591568795585
247,2,321,primary kaon,0,20,0.0,1,2,2.637699301744235,0.1085219893101605,0.027705008258352676,0.2,0.30000000000000004,9.422675290935352,3,0.2552939587125571,0.10000000000000003,24.305666699543973
247,2,321,primary kaon,0,20,0.0,1,3,2.0022391214359807,0.09431906531246503,0.03364497690518773,0.30000000000000004,0.4,9.422675290935352,2,0.35671448602386935,0.09999999999999998,21.228360510177453
247,2,321,primary kaon,0,20,0.0,1,4,1.9667406077942964,0.11480724674269363,0.052958016067888705,0.4,0.5,9.422675290935352,2,0.4612776420514498,0.09999999999999998,17.13080544647292
247,2,321,primary kaon,0,20,0.0,1,5,1.2014944654592006,0.06721993591506271,0.03712498131427652,0.5,0.6,9.422675290935352,1,0.5522912333803269,0.09999999999999998,17.87407930554079
247,2,321,primary kaon,0,20,0.0,1,6,1.243695598452726,0.07485344075720284,0.04665823966051349,0.6,0.7,9.422675290935352,1,0.6233279217164611,0.09999999999999998,16.61507588524647
247,2,321,primary kaon,0,20,0.0,1,7,2.4145677322771886,0.17388893212949724,0.13001659947208694,0.7,0.8049999999999999,9.422675290935352,2,0.7476991081598107,0.10499999999999998,13.88568957614295
247,2,321,primary kaon,0,20,0.0,1,8,1.441065015876131,0.10105513788034048,0.08945109192021035,0.8049999999999999,0.92575,9.422675290935352,1,0.8851711431647296,0.12075000000000002,14.260185539329013
247,2,321,primary kaon,0,20,0.0,1,9,1.5096994283049865,0.11231837532708376,0.11140386785732494,0.92575,1.0646125,9.422675290935352,1,0.9918578997684424,0.1388625,13.441250587079555
248,2,321,primary kaon,0,20,0.0,1,-21,3.2971378556701643,0.259286188083388,0.2951091847702671,,,21.285756025717465,2,1.1381600653381436,,12.716210917527874
248,2,321,primary kaon,0,20,0.0,1,-20,9.778143977187987,0.9398266011675571,1.633152154360524,,,21.285756025717465,5,1.7377164599636155,,10.40420005673439
248,2,321,primary kaon,0,20,0.0,1,-19,9.408237970491186,1.1708199218035873,3.2701465482614527,,,21.285756025717465,4,2.793039721449189,,8.035597785181418
248,2,321,primary kaon,0,20,0.0,1,-18,5.975906025819727,0.791495396303256,2.987259851407625,,,21.285756025717465,2,3.774197380502611,,7.550146284780284
248,2,321,primary kaon,0,20,0.0,1,-17,6.423571608968738,0.9710800716429558,4.520848818497794,,,21.285756025717465,2,4.6554851144757174,,6.6148732700289
248,2,321,primary kaon,0,20,0.0,1,-16,7.016414333407431,1.1767935773248903,6.742346939552024,,,21.285756025717465,2,5.72942193895964,,5.962315285028389
248,2,321,primary kaon,0,20,0.0,1,-15,3.9171180977098774,0.6809093301771837,4.5336804759671905,,,21.285756025717465,1,6.658273392710676,,5.752774891027825
248,2,321,primary kaon,0,20,0.0,1,-14,8.804616115542498,1.5890174575355465,12.383589304563252,,,21.285756025717465,2,7.793236786567041,,5.540918429680334
248,2,321,primary kaon,0,20,0.0,1,-13,5.109681874835882,0.9327570201181663,8.445297745706709,,,21.285756025717465,1,9.054124025393898,,5.47804172429446
248,2,321,primary kaon,0,20,0.0,1,-12,3.9243669918999218,0.7884581969623397,7.817351427457191,,,21.285756025717465,2,9.91473163393415,,4.977267034598877
248,2,321,primary kaon,0,20,0.0,1,-11,5.363589157411517,1.1316791293745525,12.306784532347192,,,21.285756025717465,1,10.874800297102597,,4.739496398043342
248,2,321,primary kaon,0,20,0.0,1,-10,6.432785803745591,1.269330507830126,15.327553174721464,,,21.285756025717465,1,12.075305115704936,,5.067857239752476
248,2,321,primary kaon,0,20,0.0,1,-8,5.86391370106862,1.400271104556788,18.777783831480185,,,21.285756025717465,1,13.410105921898392,,4.187698854876149
248,2,321,primary kaon,0,20,0.0,1,-7,1.8143723280829285,0.40733783267164664,5.83059723552757,,,21.285756025717465,1,14.31391039051261,,4.454220017283507
248,2,321,primary kaon,0,20,0.0,1,-6,7.473226099765282,1.8295665520857485,28.234534401317568,,,21.285756025717465,2,15.432362582891308,,4.0846975974968665
248,2,321,primary kaon,0,20,0.0,1,-5,0.9587855404217602,0.23314818012503008,3.838486344196733,,,21.285756025717465,1,16.463719948996697,,4.112344089100732
248,2,321,primary kaon,0,20,0.0,1,-4,7.540365095292156,1.8542347920093334,32.4628514009175,,,21.285756025717465,1,17.50741143506388,,4.066564346536219
248,2,321,primary kaon,0,20,0.0,1,-2,7.387658526902932,2.045259918657613,39.79494700495634,,,21.285756025717465,1,19.45715879039735,,3.612087862041394
248,2,321,primary kaon,0,20,0.0,1,-1,3.0139506448219056,0.8059672759913062,16.830831176478615,,,21.285756025717465,2,20.88277238772181,,3.739544686991009
248,2,321,primary kaon,0,20,0.0,1,0,6.090128677748403,0.0918403897002314,0.004217328590145362,0.0,0.1,21.285756025717465,8,0.04592019485011763,0.1,66.3120953387359
248,2,321,primary kaon,0,20,0.0,1,1,3.0868674182518836,0.094854447870625,0.01321015259765915,0.1,0.2,21.285756025717465,4,0.13926761363554505,0.1,32.54320158462322
248,2,321,primary kaon,0,20,0.0,1,2,2.653715640130331,0.1044090768369379,0.024943263303966203,0.2,0.30000000000000004,21.285756025717465,3,0.23889937598932742,0.10000000000000003,25.4165223994347
248,2,321,primary kaon,0,20,0.0,1,3,1.9272744273900626,0.08990954914784485,0.03021488521356212,0.30000000000000004,0.4,21.285756025717465,2,0.3360586889817184,0.09999999999999998,21.435703389201787
248,2,321,primary kaon,0,20,0.0,1,4,2.115556616866928,0.11082143011255072,0.04836515160946778,0.4,0.5,21.285756025717465,2,0.4364241786119158,0.09999999999999998,19.08977906816723
248,2,321,primary kaon,0,20,0.0,1,5,2.307985182134071,0.13692746286899432,0.07672026918429703,0.5,0.6,21.285756025717465,2,0.5602986251026891,0.09999999999999998,16.85553163533192
248,2,321,primary kaon,0,20,0.0,1,6,1.24113570090639,0.07980579646524552,0.053363363225540965,0.6,0.7,21.285756025717465,1,0.6686652547698095,0.09999999999999998,15.551949305422818
248,2,321,primary kaon,0,20,0.0,1,7,1.4587677557487335,0.08956605127440921,0.06747469029367432,0.7,0.8049999999999999,21.285756025717465,1,0.7533511786396369,0.10499999999999998,16.28706116873919
248,2,321,primary kaon,0,20,0.0,1,8,1.550204204861418,0.10052106883219533,0.08528154592502526,0.8049999999999999,0.92575,21.285756025717465,1,0.8483947386929387,0.12075000000000002,15.4216844575066
248,2,321,primary kaon,0,20,0.0,1,9,1.291219385373752,0.10986169818741433,0.1047625907531446,0.92575,1.0646125,21.285756025717465,1,0.9535861222027435,0.1388625,11.75313513879101
249,2,321,primary kaon,0,20,0.0,1,-18,8.600601673190294,0.7301863580298039,0.9876254701105224,,,18.713928155373917,5,1.3525663130373227,,11.778639218071017
249,2,321,primary kaon,0,20,0.0,1,-17,8.942303202908812,0.9328149271033439,2.037330257980471,,,18.713928155373917,4,2.1840669556038965,,9.586363750285612
249,2,321,primary kaon,0,20,0.0,1,-16,7.692997674461781,0.992453668139925,3.122955201304177,,,18.713928155373917,3,3.146701253225531,,7.751493013150064
249,2,321,primary kaon,0,20,0.0,1,-15,6.562485766550658,0.8556921344049706,3.4833294249429643,,,18.713928155373917,2,4.070774154497978,,7.669213613975856
249,2,321,primary kaon,0,20,0.0,1,-14,6.84767813539938,1.055799387862196,5.306996650000938,,,18.713928155373917,2,5.026519915631559,,6.485775815105081
249,2,321,primary kaon,0,20,0.0,1,-13,8.139212950233166,1.30595602325018,8.10658831209898,,,18.713928155373917,2,6.2073976211877495,,6.232379042884471
249,2,321,primary kaon,0,20,0.0,1,-12,4.024797816397157,0.7560268985200163,5.472416848000683,,,18.713928155373917,1,7.238389082072849,,5.323617220863469
249,2,321,primary kaon,0,20,0.0,1,-11,4.739461177852529,0.8416692909124995,6.764695715483666,,,18.713928155373917,1,8.037237176789105,,5.6310254265237845
249,2,321,primary kaon,0,20,0.0,1,-10,5.034564166866666,0.9368563367206643,8.362848080935887,,,18.713928155373917,1,8.926499990605686,,5.373891352957552
249,2,321,primary kaon,0,20,0.0,1,-9,4.937604872171402,1.034302477204639,10.252088275154,,,18.713928155373917,1,9.91207939756834,,4.7738499916543145
249,2,321,primary kaon,0,20,0.0,1,-8,5.5892816037002655,1.099517061967149,12.071585912438579,,,18.713928155373917,1,10.978989167154232,,5.083396881263912
249,2,321,primary kaon,0,20,0.0,1,-7,6.4761645962415555,1.2960087390474841,15.78117709290389,,,18.713928155373917,1,12.17675206766155,,4.997006888241574
249,2,321,primary kaon,0,20,0.0,1,-6,6.093366788351273,1.365124124641485,18.43916634289191,,,18.713928155373917,2,13.507318499506033,,4.463599081110328
249,2,321,primary kaon,0,20,0.0,1,-4,7.455003835624086,1.6271658399604485,24.4131232586904,,,18.713928155373917,1,15.003463481807,,4.581588214637848
249,2,321,primary kaon,0,20,0.0,1,-2,7.886531559268159,1.8217964626592684,30.474910360172387,,,18.713928155373917,1,16.72794463311686,,4.328986097467893
249,2,321,primary kaon,0,20,0.0,1,-1,3.9773987807850784,1.0750852909274244,19.541164703930832,,,18.713928155373917,2,18.1763855099102,,3.699612313878806
249,2,321,primary kaon,0,20,0.0,1,0,6.310000123465777,0.09442943681479359,0.004458459268579357,0.0,0.1,18.713928155373917,8,0.04721471840739478,0.1,66.8223843783132
249,2,321,primary kaon,0,20,0.0,1,1,2.9864744595164665,0.09667305933808594,0.013801622749350966,0.1,0.2,18.713928155373917,4,0.14276596648383497,0.1,30.892520418456396
249,2,321,primary kaon,0,20,0.0,1,2,2.6563970166227624,0.10502435269364113,0.025585473285954244,0.2,0.30000000000000004,18.713928155373917,3,0.2436146724996988,0.10000000000000003,25.293152954453756
249,2,321,primary kaon,0,20,0.0,1,3,1.8379743463578788,0.09031989832719534,0.030824988896687743,0.30000000000000004,0.4,18.713928155373917,2,0.34128679801011613,0.09999999999999998,20.34960601593663
249,2,321,primary kaon,0,20,0.0,1,4,1.728298424909403,0.10745681000163593,0.04729981769465989,0.4,0.5,18.713928155373917,2,0.44017515217453224,0.09999999999999998,16.083656539618953
249,2,321,primary kaon,0,20,0.0,1,5,2.1771866946703833,0.13159937427565077,0.07365659673166564,0.5,0.6,18.713928155373917,2,0.5597032443131759,0.09999999999999998,16.544050506729636
249,2,321,primary kaon,0,20,0.0,1,6,1.1701273329153754,0.0762274024607992,0.050585772139085695,0.6,0.7,18.713928155373917,1,0.6636166326814035,0.09999999999999998,15.350481521617196
249,2,321,primary kaon,0,20,0.0,1,7,1.3568003490369145,0.08509589386429818,0.06333502559219911,0.7,0.8049999999999999,18.713928155373917,1,0.7442782808439503,0.10499999999999998,15.94436919836102
249,2,321,primary kaon,0,20,0.0,1,8,1.4877623125786912,0.0953546036310035,0.07957375329288047,0.8049999999999999,0.92575,18.713928155373917,1,0.8345035295916006,0.12075000000000002,15.602417250203551
249,2,321,primary kaon,0,20,0.0,1,9,1.3708401336698637,0.10529230261531755,0.09843008555696678,0.92575,1.0646125,18.713928155373917,1,0.9348269827147604,0.1388625,13.019376531997684
250,2,321,primary kaon,0,20,0.0,1,-4,2.802692494142406,0.26266790656756894,0.3095033123914509,,,4.332661884405417,2,1.178306540893811,,10.670098721868174
250,2,321,primary kaon,0,20,0.0,1,-3,9.59569867781833,0.950663744534483,1.6969085137750262,,,4.332661884405417,5,1.7849723664448371,,10.093683211320014
250,2,321,primary kaon,0,20,0.0,1,-2,11.16454260727394,1.22174260281415,3.507837477521498,,,4.332661884405417,4,2.871175540119154,,9.138211748986768
250,2,321,primary kaon,0,20,0.0,1,-1,6.542315077784468,0.8506150428791887,3.3236543989983582,,,4.332661884405417,2,3.907354362965823,,7.6912760155755455
250,2,321,primary kaon,0,20,0.0,1,0,6.33367666589091,0.09980041556009536,0.004980061472983869,0.0,0.1,4.332661884405417,10,0.04990020778004775,0.1,63.46342978979934
250,2,321,primary kaon,0,20,0.0,1,1,3.226554263727899,0.09916063457772253,0.01481268826298782,0.1,0.2,4.332661884405417,4,0.14938073284895703,0.1,32.538660905794345
250,2,321,primary kaon,0,20,0.0,1,2,2.4252301074497495,0.10578054222327321,0.026640969321415072,0.2,0.30000000000000004,4.332661884405417,3,0.25185132124945453,0.10000000000000003,22.92699636886683
250,2,321,primary kaon,0,20,0.0,1,3,2.039342208021308,0.09206897967216462,0.032295595981293126,0.30000000000000004,0.4,4.332661884405417,2,0.35077608219717366,0.09999999999999998,22.150155408291834
250,2,321,primary kaon,0,20,0.0,1,4,2.2564153308799444,0.11504875497033606,0.05227067028160515,0.4,0.5,4.332661884405417,2,0.4543349495184238,0.09999999999999998,19.61268795530846
250,2,321,primary kaon,0,20,0.0,1,5,1.091211588390992,0.06702090345917773,0.036551175290029644,0.5,0.6,4.332661884405417,1,0.545369778733181,0.09999999999999998,16.2816603786257
250,2,321,primary kaon,0,20,0.0,1,6,2.5036786113615634,0.15717879988071456,0.10334028746478047,0.6,0.7,4.332661884405417,2,0.657469630403127,0.09999999999999998,15.928856902213555
250,2,321,primary kaon,0,20,0.0,1,7,1.4528297687598903,0.09266731808916737,0.0725022322181632,0.7,0.8049999999999999,4.332661884405417,1,0.7823926893880677,0.10499999999999998,15.677908875726095
250,2,321,primary kaon,0,20,0.0,1,8,1.4590043086483715,0.10312277050925693,0.0907777099431473,0.8049999999999999,0.92575,4.332661884405417,1,0.8802877336872804,0.12075000000000002,14.148226443522503
250,2,321,primary kaon,0,20,0.0,1,9,1.5917302579900392,0.11512346866811794,0.1139044093670117,0.92575,1.0646125,4.332661884405417,1,0.9894108532759677,0.1388625,13.826288213906551
251,2,321,primary kaon,0,20,87.84678301504927,1,-2,1.9282948880189936,0.4099175663241139,0.6027844905633608,,,3.0089737508890617,1,1.4705017303082608,,4.704104060020517
251,2,321,primary kaon,0,20,87.84678301504927,1,-1,6.325913274975351,1.333513237418744,3.123377550670584,,,3.0089737508890617,1,2.3422171321796896,,4.7437948851713685
251,2,321,primary kaon,0,20,87.84678301504927,1,0,0.7944934983363497,0.11816143963688348,0.006981062908530406,0.0,0.1,3.0089737508890617,1,0.05908071981844154,0.1,6.723796703712068
251,2,321,primary kaon,0,20,87.84678301504927,1,6,5.456829972729176,1.1473815075093206,0.7938184126272197,0.6,0.7,3.0089737508890617,1,0.691852193391544,0.09999999999999998,4.755898484519412
252,2,321,primary kaon,0,20,0.0,1,-17,8.43716389162716,0.7323064669356818,0.9694886787705157,,,17.6885345008726,5,1.3238838144190055,,11.521356525680105
252,2,321,primary kaon,0,20,0.0,1,-16,9.037309903090733,0.9348313578809967,2.0168544621840665,,,17.6885345008726,4,2.1574527268273456,,9.667315742997546
252,2,321,primary kaon,0,20,0.0,1,-15,8.47197741286978,1.0180217604541995,3.190357307779522,,,17.6885345008726,3,3.1338792859949436,,8.322000316663106
252,2,321,primary kaon,0,20,0.0,1,-14,6.674747361103428,0.8884884814510754,3.6313718427152977,,,17.6885345008726,2,4.08713440694758,,7.512474838393246
252,2,321,primary kaon,0,20,0.0,1,-13,6.947841975373604,1.0885472751979182,5.525087464985006,,,17.6885345008726,2,5.075652285272077,,6.382673618020271
252,2,321,primary kaon,0,20,0.0,1,-12,9.237272992001095,1.3658660844038628,8.608861295173996,,,17.6885345008726,2,6.302858965072967,,6.762941914640729
252,2,321,primary kaon,0,20,0.0,1,-11,4.61604256970349,0.8040836617604175,5.940436485061277,,,17.6885345008726,1,7.387833838155107,,5.740749115082596
252,2,321,primary kaon,0,20,0.0,1,-10,4.285778235221697,0.8833510860523875,7.271349703070381,,,17.6885345008726,1,8.23155121206151,,4.8517269100493605
252,2,321,primary kaon,0,20,0.0,1,-9,5.496493413841004,0.9895350828406827,9.072051995677995,,,17.6885345008726,1,9.167994296508045,,5.554622073693523
252,2,321,primary kaon,0,20,0.0,1,-8,5.737256955763826,1.2117636442021562,12.443169062490673,,,17.6885345008726,2,10.268643660029467,,4.734633674821399
252,2,321,primary kaon,0,20,0.0,1,-7,5.494863920679242,1.229656261864753,14.127955615081246,,,17.6885345008726,1,11.48935361306292,,4.468617849630898
252,2,321,primary kaon,0,20,0.0,1,-5,5.879593788336867,1.359350834041654,17.37774689409664,,,17.6885345008726,1,12.783857161016124,,4.325295310891537
252,2,321,primary kaon,0,20,0.0,1,-4,3.469079855292303,0.8335578476152039,11.570042579706104,,,17.6885345008726,1,13.880311501844554,,4.161774572955299
252,2,321,primary kaon,0,20,0.0,1,-3,6.688336364228436,1.601651619183108,24.181601984469022,,,17.6885345008726,1,15.09791623524371,,4.1758996052085875
252,2,321,primary kaon,0,20,0.0,1,-1,7.6503292750985885,1.7897924560373368,30.057127090173854,,,17.6885345008726,1,16.79363827285393,,4.274422573015357
252,2,321,primary kaon,0,20,0.0,1,0,6.430451681758349,0.10200906675026931,0.00520292484963029,0.0,0.1,17.6885345008726,9,0.05100453337513309,0.1,63.03804050576095
252,2,321,primary kaon,0,20,0.0,1,1,3.22773927118746,0.10079793354428909,0.0153624148346078,0.1,0.2,17.6885345008726,4,0.15240803352241133,0.1,32.02187939467271
252,2,321,primary kaon,0,20,0.0,1,2,2.463040825374287,0.10782189115052515,0.027679814415962203,0.2,0.30000000000000004,17.6885345008726,3,0.2567179458698206,0.10000000000000003,22.84360623888288
252,2,321,primary kaon,0,20,0.0,1,3,2.154971198697773,0.09401005870623179,0.033621185889578395,0.30000000000000004,0.4,17.6885345008726,2,0.3576339207981975,0.09999999999999998,22.92277260917106
252,2,321,primary kaon,0,20,0.0,1,4,2.2904095852929007,0.11865699017214956,0.05505298058973,0.4,0.5,17.6885345008726,2,0.46396744523738725,0.09999999999999998,19.302778386422375
252,2,321,primary kaon,0,20,0.0,1,5,1.0933296828089163,0.06874584552775147,0.03833741751743905,0.5,0.6,17.6885345008726,1,0.5576688630873399,0.09999999999999998,15.903938258604422
252,2,321,primary kaon,0,20,0.0,1,6,1.341664475912104,0.07708948970318955,0.04861159386558434,0.6,0.7,17.6885345008726,1,0.6305865307028107,0.09999999999999998,17.403986990675243
252,2,321,primary kaon,0,20,0.0,1,7,2.8885202737760536,0.1827585764070498,0.138989827974922,0.7,0.8049999999999999,17.6885345008726,2,0.760510563757929,0.10499999999999998,15.805114761578055
252,2,321,primary kaon,0,20,0.0,1,8,1.26558314536742,0.10584072898971092,0.0957657729070738,0.8049999999999999,0.92575,17.6885345008726,1,0.9048102164563083,0.12075000000000002,11.957430352642893
253,2,321,primary kaon,0,20,0.0,1,-20,4.850425341210841,0.4030485810469964,0.4690504286971332,,,20.33222958276334,3,1.1637565562907684,,12.034344169159276
253,2,321,primary kaon,0,20,0.0,1,-19,11.038062459754135,1.0498883686714835,1.9845252743760846,,,20.33222958276334,5,1.8902250311500066,,10.513558192592962
253,2,321,primary kaon,0,20,0.0,1,-18,8.021121489285154,0.953926233120248,2.7588809011937996,,,20.33222958276334,3,2.8921323320458745,,8.408534340279584
253,2,321,primary kaon,0,20,0.0,1,-17,6.589985918450143,0.8371717314831022,3.170939724238529,,,20.33222958276334,2,3.7876813143475476,,7.8717253230416295
253,2,321,primary kaon,0,20,0.0,1,-16,7.033525535840135,1.0310989152279928,4.868660013041151,,,20.33222958276334,2,4.721816637703096,,6.821387775667389
253,2,321,primary kaon,0,20,0.0,1,-15,7.2529735067236025,1.2640927350756157,7.419481653457156,,,20.33222958276334,2,5.8694124628549,,5.737690998034051
253,2,321,primary kaon,0,20,0.0,1,-14,4.232284925118292,0.7329491129268217,5.033845683536694,,,20.33222958276334,1,6.8679333868561185,,5.774323006160521
253,2,321,primary kaon,0,20,0.0,1,-13,4.536441061433491,0.8137913306255022,6.218426631382316,,,20.33222958276334,1,7.641303608632281,,5.574452431124645
253,2,321,primary kaon,0,20,0.0,1,-12,5.36065007842946,0.9139145041731216,7.772985909402952,,,20.33222958276334,1,8.505156526031593,,5.865592518722079
253,2,321,primary kaon,0,20,0.0,1,-11,4.985101011969496,1.0113379324712484,9.575127825761712,,,20.33222958276334,1,9.467782744353778,,4.929213917437255
253,2,321,primary kaon,0,20,0.0,1,-10,5.177632997369922,1.116813865301142,11.762125760162075,,,20.33222958276334,1,10.531858643239973,,4.636075140393968
253,2,321,primary kaon,0,20,0.0,1,-9,5.555004703747036,1.234692824043451,14.455304508160358,,,20.33222958276334,1,11.707611987912268,,4.4990985576114
253,2,321,primary kaon,0,20,0.0,1,-8,6.474494342704943,1.3780234023626134,17.933555356984233,,,20.33222958276334,1,13.013970101115302,,4.698392154737327
253,2,321,primary kaon,0,20,0.0,1,-7,1.8005826960090567,0.43676647318172296,6.0803855099102195,,,20.33222958276334,1,13.921365038887469,,4.122529558856269
